-2.564142644405364990e-02,7.886519432067871094e-01,-7.048775501061754767e-07,2.448324859142303467e-02,8.778429031372070312e-01,-3.190074861049652100e-02,8.866304904222488403e-02,9.220028519630432129e-01,-5.898621305823326111e-02,1.383002698421478271e-01,9.135838150978088379e-01,-8.294956386089324951e-02,1.697409451007843018e-01,9.033027887344360352e-01,-1.074281632900238037e-01,2.086138427257537842e-01,8.449466824531555176e-01,-4.957703873515129089e-02,2.037229835987091064e-01,8.672193884849548340e-01,-9.217794984579086304e-02,1.542051136493682861e-01,8.584953546524047852e-01,-1.269938647747039795e-01,1.221394985914230347e-01,8.438219428062438965e-01,-1.499553024768829346e-01,2.096066772937774658e-01,7.603209614753723145e-01,-4.998470470309257507e-02,1.841607689857482910e-01,7.843887209892272949e-01,-8.395758271217346191e-02,1.136739403009414673e-01,7.954047918319702148e-01,-9.838032722473144531e-02,6.258792430162429810e-02,8.022789955139160156e-01,-1.055429503321647644e-01,1.839369535446166992e-01,6.915345788002014160e-01,-5.278591066598892212e-02,1.499799042940139771e-01,7.122378349304199219e-01,-8.134081959724426270e-02,9.300466626882553101e-02,7.362233996391296387e-01,-7.599996775388717651e-02,4.672119021415710449e-02,7.512341737747192383e-01,-6.858845800161361694e-02,1.433474272489547729e-01,6.376686692237854004e-01,-5.844465270638465881e-02,1.163079738616943359e-01,6.439113020896911621e-01,-8.095588535070419312e-02,7.454214245080947876e-02,6.710860729217529297e-01,-7.303196191787719727e-02,4.261779785156250000e-02,6.925292611122131348e-01,-6.072343885898590088e-02
1.755185425281524658e-03,7.636834383010864258e-01,8.607953105865817633e-08,2.006842941045761108e-02,6.868733167648315430e-01,-7.059288909658789635e-04,7.632687687873840332e-02,6.374469399452209473e-01,-1.591779850423336029e-02,1.309520602226257324e-01,6.240786314010620117e-01,-3.318405523896217346e-02,1.641657650470733643e-01,6.415573954582214355e-01,-4.750905930995941162e-02,1.685493290424346924e-01,6.117284893989562988e-01,-1.551142893731594086e-02,2.281571030616760254e-01,6.946116089820861816e-01,-3.279835358262062073e-02,2.163862437009811401e-01,7.269246578216552734e-01,-4.377860575914382935e-02,1.993177533149719238e-01,7.321585416793823242e-01,-5.070537328720092773e-02,1.920327842235565186e-01,6.683110594749450684e-01,-2.849431894719600677e-02,2.535318732261657715e-01,7.460295557975769043e-01,-4.066348820924758911e-02,2.392051070928573608e-01,7.860733270645141602e-01,-4.243643954396247864e-02,2.157344073057174683e-01,8.024041652679443359e-01,-4.274361208081245422e-02,2.019520848989486694e-01,7.408113479614257812e-01,-4.166627675294876099e-02,2.651317119598388672e-01,8.068968653678894043e-01,-4.753877222537994385e-02,2.577650845050811768e-01,8.380200862884521484e-01,-3.844141587615013123e-02,2.454745024442672729e-01,8.505733013153076172e-01,-3.243720903992652893e-02,2.022636234760284424e-01,8.211565613746643066e-01,-5.532969161868095398e-02,2.589171230792999268e-01,8.723701238632202148e-01,-5.769315361976623535e-02,2.715421319007873535e-01,8.997656702995300293e-01,-4.823119193315505981e-02,2.771444916725158691e-01,9.148337841033935547e-01,-3.951068595051765442e-02
9.489059448242187500e-05,8.085986971855163574e-01,-6.782672699046088383e-07,2.959984540939331055e-02,6.870344281196594238e-01,-4.617490805685520172e-03,7.463078200817108154e-02,5.780161619186401367e-01,-2.783318422734737396e-02,1.109149307012557983e-01,4.959779381752014160e-01,-5.502106249332427979e-02,1.256561875343322754e-01,4.224718809127807617e-01,-7.850358635187149048e-02,2.346176058053970337e-01,5.794967412948608398e-01,-2.038439549505710602e-02,2.980459332466125488e-01,6.848232746124267578e-01,-3.759584203362464905e-02,2.581451237201690674e-01,7.321494817733764648e-01,-4.896611347794532776e-02,2.101146429777145386e-01,7.329682707786560059e-01,-5.324729159474372864e-02,2.550731003284454346e-01,6.599912047386169434e-01,-3.704860806465148926e-02,3.094974756240844727e-01,7.565975189208984375e-01,-4.607937857508659363e-02,2.662758529186248779e-01,7.944090962409973145e-01,-5.233201012015342712e-02,2.200229912996292114e-01,7.894836068153381348e-01,-5.710994452238082886e-02,2.567076683044433594e-01,7.526210546493530273e-01,-5.372311174869537354e-02,3.223398923873901367e-01,8.275028467178344727e-01,-6.365318596363067627e-02,2.807631790637969971e-01,8.600226640701293945e-01,-6.134798005223274231e-02,2.396921217441558838e-01,8.544518351554870605e-01,-5.835164710879325867e-02,2.469227463006973267e-01,8.517576456069946289e-01,-7.034404575824737549e-02,3.527399897575378418e-01,8.799742460250854492e-01,-7.269971817731857300e-02,4.134330749511718750e-01,8.936259150505065918e-01,-6.422754377126693726e-02,4.655280709266662598e-01,8.962364196777343750e-01,-5.681313946843147278e-02
2.767845988273620605e-02,7.854430675506591797e-01,-2.231920035455914331e-07,3.205879032611846924e-02,6.852657198905944824e-01,-1.445621252059936523e-02,7.394974678754806519e-02,5.917283296585083008e-01,-3.665448352694511414e-02,1.132867634296417236e-01,5.241712331771850586e-01,-5.697539821267127991e-02,1.235143765807151794e-01,4.562013745307922363e-01,-7.344046980142593384e-02,2.315865755081176758e-01,5.808165073394775391e-01,-2.929319627583026886e-02,2.739577591419219971e-01,6.813251972198486328e-01,-3.859771788120269775e-02,2.360233366489410400e-01,7.185587286949157715e-01,-5.447828769683837891e-02,2.047242820262908936e-01,7.103348970413208008e-01,-7.202918082475662231e-02,2.569813728332519531e-01,6.508911848068237305e-01,-4.114659875631332397e-02,2.955821752548217773e-01,7.426735758781433105e-01,-4.292151704430580139e-02,2.559503018856048584e-01,7.758515477180480957e-01,-4.944529756903648376e-02,2.211798429489135742e-01,7.725884914398193359e-01,-6.052558496594429016e-02,2.635255455970764160e-01,7.359788417816162109e-01,-5.296196043491363525e-02,3.116880655288696289e-01,8.101125955581665039e-01,-5.122773349285125732e-02,2.813331484794616699e-01,8.306203484535217285e-01,-4.495619982481002808e-02,2.509167492389678955e-01,8.247259855270385742e-01,-4.776455089449882507e-02,2.584705948829650879e-01,8.286381959915161133e-01,-6.738465279340744019e-02,3.389111757278442383e-01,8.644757270812988281e-01,-7.531257718801498413e-02,3.873604536056518555e-01,8.851550817489624023e-01,-7.467244565486907959e-02,4.235713779926300049e-01,8.976492881774902344e-01,-7.575324922800064087e-02
3.340291976928710938e-02,8.090779781341552734e-01,-5.746176157117588446e-07,6.603393703699111938e-02,6.801561713218688965e-01,4.730941727757453918e-03,1.156200468540191650e-01,5.702941417694091797e-01,-4.906773101538419724e-03,1.593264043331146240e-01,4.923295974731445312e-01,-1.922066323459148407e-02,1.798268705606460571e-01,4.202279150485992432e-01,-3.022773936390876770e-02,2.691082656383514404e-01,5.810955762863159180e-01,6.105903536081314087e-03,3.197368681430816650e-01,6.754637360572814941e-01,-9.119142196141183376e-04,2.771885097026824951e-01,7.108158469200134277e-01,-1.357191707938909531e-02,2.330259382724761963e-01,7.051230669021606445e-01,-2.325914427638053894e-02,2.936161458492279053e-01,6.540967822074890137e-01,-1.162410061806440353e-02,3.258659839630126953e-01,7.425934672355651855e-01,-7.838718593120574951e-03,2.798960804939270020e-01,7.712134122848510742e-01,-1.512390188872814178e-02,2.378480285406112671e-01,7.666408419609069824e-01,-2.491388656198978424e-02,2.991697788238525391e-01,7.425734400749206543e-01,-2.902509085834026337e-02,3.328508436679840088e-01,8.108158111572265625e-01,-3.287066891789436340e-02,2.851138114929199219e-01,8.342400789260864258e-01,-3.038643859326839447e-02,2.429309785366058350e-01,8.265678882598876953e-01,-2.976935543119907379e-02,2.918859124183654785e-01,8.392944931983947754e-01,-4.600531607866287231e-02,3.889371752738952637e-01,8.622615933418273926e-01,-5.107683688402175903e-02,4.455026984214782715e-01,8.874307274818420410e-01,-4.284636676311492920e-02,4.912259876728057861e-01,9.045432806015014648e-01,-3.516164049506187439e-02
4.725529253482818604e-02,8.089842200279235840e-01,-8.351343581125547644e-07,9.205043315887451172e-02,6.732624173164367676e-01,2.431689575314521790e-02,1.484177410602569580e-01,5.659940838813781738e-01,2.771599963307380676e-02,1.896778047084808350e-01,4.896388053894042969e-01,2.351603657007217407e-02,2.103964537382125854e-01,4.184156954288482666e-01,2.172088436782360077e-02,3.044074475765228271e-01,5.795618295669555664e-01,3.445443138480186462e-02,3.348867297172546387e-01,6.745395064353942871e-01,4.076022654771804810e-02,2.882221341133117676e-01,7.085815072059631348e-01,3.495956584811210632e-02,2.419712394475936890e-01,7.013783454895019531e-01,2.934916131198406219e-02,3.325977325439453125e-01,6.514074802398681641e-01,1.038509234786033630e-02,3.436834216117858887e-01,7.455021142959594727e-01,2.804269269108772278e-02,2.940811216831207275e-01,7.702202200889587402e-01,1.979848742485046387e-02,2.519155144691467285e-01,7.620384097099304199e-01,7.576998323202133179e-03,3.386411368846893311e-01,7.405203580856323242e-01,-1.094599906355142593e-02,3.557388186454772949e-01,8.085620999336242676e-01,-4.306856077164411545e-03,3.033489584922790527e-01,8.315870165824890137e-01,-4.231736529618501663e-03,2.638266384601593018e-01,8.200103640556335449e-01,-7.251695264130830765e-03,3.251478672027587891e-01,8.364497423171997070e-01,-2.987437509000301361e-02,4.183410108089447021e-01,8.579236268997192383e-01,-2.595052309334278107e-02,4.705377221107482910e-01,8.833728432655334473e-01,-1.327164378017187119e-02,5.144039988517761230e-01,8.980002403259277344e-01,-3.450738731771707535e-03
1.188489124178886414e-01,7.950396537780761719e-01,-7.796111276547890157e-07,1.604583114385604858e-01,6.483358144760131836e-01,4.080899804830551147e-02,2.193884700536727905e-01,5.511990785598754883e-01,5.649084597826004028e-02,2.636871337890625000e-01,4.827818870544433594e-01,6.146499514579772949e-02,2.932620048522949219e-01,4.210577905178070068e-01,6.562820822000503540e-02,3.633012771606445312e-01,5.861109495162963867e-01,6.980689615011215210e-02,3.707115352153778076e-01,6.425409317016601562e-01,9.429975599050521851e-02,3.248460292816162109e-01,6.717937588691711426e-01,9.243846684694290161e-02,2.845518589019775391e-01,6.716712713241577148e-01,8.747007697820663452e-02,3.935890495777130127e-01,6.483340859413146973e-01,4.656465351581573486e-02,3.797037601470947266e-01,7.143720984458923340e-01,8.367270976305007935e-02,3.297494649887084961e-01,7.329406738281250000e-01,7.166686654090881348e-02,2.931830883026123047e-01,7.291318774223327637e-01,5.375747010111808777e-02,4.008861184120178223e-01,7.285190224647521973e-01,2.829213626682758331e-02,3.935463428497314453e-01,7.711982727050781250e-01,5.680460482835769653e-02,3.403207063674926758e-01,7.861762046813964844e-01,5.227371677756309509e-02,3.054287433624267578e-01,7.768593430519104004e-01,4.118870943784713745e-02,3.878539502620697021e-01,8.113689422607421875e-01,1.362068764865398407e-02,4.721722006797790527e-01,8.302940130233764648e-01,3.508401289582252502e-02,5.208584070205688477e-01,8.567851781845092773e-01,5.104107782244682312e-02,5.614770650863647461e-01,8.714721798896789551e-01,6.032537668943405151e-02
1.430084854364395142e-01,7.736402750015258789e-01,-9.401139777764910832e-07,1.771379709243774414e-01,6.395545005798339844e-01,2.981991134583950043e-02,2.299097180366516113e-01,5.473791360855102539e-01,3.706626594066619873e-02,2.737227976322174072e-01,4.848622977733612061e-01,3.608271479606628418e-02,3.027764260768890381e-01,4.246916472911834717e-01,3.521953150629997253e-02,3.734047412872314453e-01,5.828249454498291016e-01,4.058828577399253845e-02,3.699616193771362305e-01,6.503968834877014160e-01,5.395715683698654175e-02,3.259904980659484863e-01,6.777558326721191406e-01,5.100148543715476990e-02,2.880238890647888184e-01,6.732778549194335938e-01,4.662210121750831604e-02,4.020130038261413574e-01,6.461268663406372070e-01,1.726507395505905151e-02,3.757954239845275879e-01,7.195783257484436035e-01,3.946898877620697021e-02,3.230072855949401855e-01,7.338719964027404785e-01,2.724690921604633331e-02,2.855793535709381104e-01,7.236303687095642090e-01,1.101146731525659561e-02,4.078877866268157959e-01,7.271852493286132812e-01,-1.379246008582413197e-03,3.893282413482666016e-01,7.757551670074462891e-01,9.218056686222553253e-03,3.295031487941741943e-01,7.870277166366577148e-01,4.672298207879066467e-03,2.930288314819335938e-01,7.727575302124023438e-01,-2.809319412335753441e-03,3.945541083812713623e-01,8.111280202865600586e-01,-1.658160239458084106e-02,4.775364398956298828e-01,8.340319991111755371e-01,-8.275206200778484344e-03,5.271970629692077637e-01,8.574396371841430664e-01,5.167160183191299438e-03,5.703695416450500488e-01,8.697082400321960449e-01,1.432980224490165710e-02
1.521553993225097656e-01,7.700442671775817871e-01,-9.260579076908470597e-07,1.827197223901748657e-01,6.359654664993286133e-01,2.680275775492191315e-02,2.339894771575927734e-01,5.438872575759887695e-01,3.149413317441940308e-02,2.755435109138488770e-01,4.813983738422393799e-01,2.837280929088592529e-02,3.057726621627807617e-01,4.237379431724548340e-01,2.527753822505474091e-02,3.747494220733642578e-01,5.839517712593078613e-01,3.438096120953559875e-02,3.713961243629455566e-01,6.440913677215576172e-01,4.772204905748367310e-02,3.293135762214660645e-01,6.746866106986999512e-01,4.617496207356452942e-02,2.927733957767486572e-01,6.751169562339782715e-01,4.247942194342613220e-02,4.024367928504943848e-01,6.442786455154418945e-01,1.191924139857292175e-02,3.782422542572021484e-01,7.185865640640258789e-01,3.264009207487106323e-02,3.269176185131072998e-01,7.347551584243774414e-01,2.178749814629554749e-02,2.886694669723510742e-01,7.267608046531677246e-01,6.300050299614667892e-03,4.077328443527221680e-01,7.224209308624267578e-01,-6.051572039723396301e-03,3.922093212604522705e-01,7.758122086524963379e-01,4.433647729456424713e-03,3.360057175159454346e-01,7.876065373420715332e-01,1.074380357749760151e-03,3.001244664192199707e-01,7.755952477455139160e-01,-6.170093547552824020e-03,3.949902057647705078e-01,8.044818639755249023e-01,-2.108460292220115662e-02,4.769513010978698730e-01,8.308345079421997070e-01,-1.378640625625848770e-02,5.272889137268066406e-01,8.542013168334960938e-01,-1.222236780449748039e-03,5.705190896987915039e-01,8.677000999450683594e-01,6.924722809344530106e-03
1.598769724369049072e-01,7.626184225082397461e-01,-8.790317451712326147e-07,1.860769987106323242e-01,6.273667216300964355e-01,2.361910976469516754e-02,2.333654016256332397e-01,5.329683423042297363e-01,2.770879119634628296e-02,2.740435004234313965e-01,4.714566767215728760e-01,2.537603676319122314e-02,3.054727315902709961e-01,4.183767437934875488e-01,2.380759082734584808e-02,3.738521635532379150e-01,5.741062164306640625e-01,2.728019095957279205e-02,3.731671571731567383e-01,6.342197656631469727e-01,4.227939248085021973e-02,3.352026343345642090e-01,6.650188565254211426e-01,4.556014761328697205e-02,2.990089356899261475e-01,6.650702357292175293e-01,4.570878297090530396e-02,4.024089574813842773e-01,6.351456046104431152e-01,7.635385263711214066e-03,3.816279768943786621e-01,7.094030380249023438e-01,2.947048656642436981e-02,3.339812457561492920e-01,7.271288633346557617e-01,2.180509082973003387e-02,2.963521778583526611e-01,7.202746272087097168e-01,8.448527194559574127e-03,4.088230133056640625e-01,7.136182785034179688e-01,-7.389490026980638504e-03,3.948583900928497314e-01,7.667784690856933594e-01,3.183175344020128250e-03,3.417115211486816406e-01,7.808717489242553711e-01,4.636085650417953730e-04,3.067324459552764893e-01,7.707771062850952148e-01,-6.375379860401153564e-03,3.972225785255432129e-01,7.959588170051574707e-01,-1.950236782431602478e-02,4.777571558952331543e-01,8.229918479919433594e-01,-1.271494105458259583e-02,5.273172855377197266e-01,8.458822369575500488e-01,-1.007051789201796055e-03,5.697456598281860352e-01,8.578737378120422363e-01,6.528507918119430542e-03
1.553751379251480103e-01,7.682617306709289551e-01,-8.955135513133427594e-07,1.830107420682907104e-01,6.312509775161743164e-01,2.599431201815605164e-02,2.320647835731506348e-01,5.359481573104858398e-01,3.149130195379257202e-02,2.733734548091888428e-01,4.726251959800720215e-01,2.963997609913349152e-02,3.032237589359283447e-01,4.156504869461059570e-01,2.827586419880390167e-02,3.731155395507812500e-01,5.749261975288391113e-01,3.185931220650672913e-02,3.753162622451782227e-01,6.260130405426025391e-01,4.740285128355026245e-02,3.366081714630126953e-01,6.582983732223510742e-01,5.015868693590164185e-02,3.003004193305969238e-01,6.624661087989807129e-01,4.950396716594696045e-02,4.023482799530029297e-01,6.345527768135070801e-01,1.119833160191774368e-02,3.826357722282409668e-01,7.019342184066772461e-01,3.509428352117538452e-02,3.354665935039520264e-01,7.214499115943908691e-01,2.803412452340126038e-02,2.985945940017700195e-01,7.178914546966552734e-01,1.426782179623842239e-02,4.084212481975555420e-01,7.129917144775390625e-01,-4.996598232537508011e-03,3.966933786869049072e-01,7.588950395584106445e-01,7.026209030300378799e-03,3.444276452064514160e-01,7.729398608207702637e-01,4.619926679879426956e-03,3.100836575031280518e-01,7.645698189735412598e-01,-2.819715300574898720e-03,3.960684835910797119e-01,7.967341542243957520e-01,-1.825215108692646027e-02,4.785017073154449463e-01,8.211795091629028320e-01,-1.096089743077754974e-02,5.280694961547851562e-01,8.443543910980224609e-01,5.942287389189004898e-04,5.700696706771850586e-01,8.578197956085205078e-01,7.630513980984687805e-03
1.548734009265899658e-01,7.696664333343505859e-01,-9.083115060093405191e-07,1.828465759754180908e-01,6.337710618972778320e-01,2.651929855346679688e-02,2.317714691162109375e-01,5.389277935028076172e-01,3.242480009794235229e-02,2.734090387821197510e-01,4.761751294136047363e-01,3.091691620647907257e-02,3.025192618370056152e-01,4.196128249168395996e-01,2.987449243664741516e-02,3.731771409511566162e-01,5.761829018592834473e-01,3.244189545512199402e-02,3.728542029857635498e-01,6.296380162239074707e-01,4.829799756407737732e-02,3.341326713562011719e-01,6.608858108520507812e-01,5.109674483537673950e-02,2.986176609992980957e-01,6.643030047416687012e-01,5.029272288084030151e-02,4.024524986743927002e-01,6.361034512519836426e-01,1.138457190245389938e-02,3.791717886924743652e-01,7.054251432418823242e-01,3.533321619033813477e-02,3.315143883228302002e-01,7.235471010208129883e-01,2.779408916831016541e-02,2.948890328407287598e-01,7.193793058395385742e-01,1.355010922998189926e-02,4.085245430469512939e-01,7.143493294715881348e-01,-5.077168811112642288e-03,3.938542008399963379e-01,7.615338563919067383e-01,6.724032107740640640e-03,3.403999507427215576e-01,7.746872305870056152e-01,3.859917167574167252e-03,3.056804835796356201e-01,7.654866576194763184e-01,-3.923987504094839096e-03,3.960862755775451660e-01,7.981593608856201172e-01,-1.849638670682907104e-02,4.776443243026733398e-01,8.227751255035400391e-01,-1.129641663283109665e-02,5.270503759384155273e-01,8.457230329513549805e-01,1.300068252021446824e-04,5.690791010856628418e-01,8.592270612716674805e-01,7.049120496958494186e-03
1.545092910528182983e-01,7.691645622253417969e-01,-8.902266017685178667e-07,1.821314692497253418e-01,6.324865221977233887e-01,2.898031286895275116e-02,2.305510491132736206e-01,5.389453172683715820e-01,3.642548620700836182e-02,2.720501422882080078e-01,4.769674539566040039e-01,3.621207922697067261e-02,3.020238280296325684e-01,4.206149280071258545e-01,3.611616790294647217e-02,3.732919096946716309e-01,5.771423578262329102e-01,3.792929276823997498e-02,3.733173906803131104e-01,6.329282522201538086e-01,5.680099502205848694e-02,3.337690532207489014e-01,6.638239026069641113e-01,6.009320914745330811e-02,2.986646592617034912e-01,6.656955480575561523e-01,5.925689265131950378e-02,4.026320576667785645e-01,6.379440426826477051e-01,1.683675497770309448e-02,3.814505338668823242e-01,7.058866024017333984e-01,4.470117017626762390e-02,3.338624835014343262e-01,7.242784500122070312e-01,3.735129535198211670e-02,2.975115776062011719e-01,7.200583219528198242e-01,2.281090989708900452e-02,4.085529148578643799e-01,7.167389392852783203e-01,6.282887188717722893e-04,3.934598863124847412e-01,7.619115710258483887e-01,1.596731506288051605e-02,3.392556607723236084e-01,7.753655314445495605e-01,1.302871946245431900e-02,3.043074905872344971e-01,7.659149765968322754e-01,4.725988022983074188e-03,3.956000804901123047e-01,8.005360364913940430e-01,-1.227123849093914032e-02,4.771793484687805176e-01,8.240264654159545898e-01,-2.318893326446413994e-03,5.265860557556152344e-01,8.468239307403564453e-01,1.000353228300809860e-02,5.685594081878662109e-01,8.594136238098144531e-01,1.730238460004329681e-02
1.528341621160507202e-01,7.757278084754943848e-01,-9.109724601330526639e-07,1.760465949773788452e-01,6.378332376480102539e-01,2.242880873382091522e-02,2.227635830640792847e-01,5.344176292419433594e-01,2.644310705363750458e-02,2.616271674633026123e-01,4.648792147636413574e-01,2.464597485959529877e-02,2.892867922782897949e-01,4.050555825233459473e-01,2.371411584317684174e-02,3.706746399402618408e-01,5.655816793441772461e-01,2.937752380967140198e-02,3.706193268299102783e-01,6.179654002189636230e-01,4.420890659093856812e-02,3.331077992916107178e-01,6.495068073272705078e-01,4.541156813502311707e-02,2.975428700447082520e-01,6.528415083885192871e-01,4.444157332181930542e-02,4.002155959606170654e-01,6.306933164596557617e-01,1.083135139197111130e-02,3.803628087043762207e-01,6.958703994750976562e-01,3.574152290821075439e-02,3.343660235404968262e-01,7.159979343414306641e-01,2.806423045694828033e-02,2.979432940483093262e-01,7.128271460533142090e-01,1.409189496189355850e-02,4.072581529617309570e-01,7.129048705101013184e-01,-3.377212444320321083e-03,3.944000005722045898e-01,7.561675310134887695e-01,9.495473466813564301e-03,3.423520922660827637e-01,7.728931307792663574e-01,6.626461632549762726e-03,3.073487877845764160e-01,7.666800618171691895e-01,-5.927386227995157242e-04,3.963292837142944336e-01,7.998887300491333008e-01,-1.480455789715051651e-02,4.781829416751861572e-01,8.104432821273803711e-01,-5.201888736337423325e-03,5.277263522148132324e-01,8.251864314079284668e-01,8.021199144423007965e-03,5.695013999938964844e-01,8.320336341857910156e-01,1.633344590663909912e-02
